MODULE,SOURCE_FILE,SQL_OPERATION,TABLE
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hir䅄
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,hire_papers
HR,emp_temp.pbd,SELECT,daysoff
HR,emp_temp.pbd,SELECT,daysoff
HR,emp_temp.pbd,SELECT,emp_assets
HR,emp_temp.pbd,SELECT,emp_assets
HR,emp_temp.pbd,SELECT,pay_h_slipd
HR,emp_temp.pbd,SELECT,pay_h_slipd
HR,emp_temp.pbd,SELECT,holidays_dates
HR,emp_temp.pbd,SELECT,dba
HR,emp_temp.pbd,SELECT,dba
HR,emp_temp.pbd,SELECT,dba
HR,emp_temp.pbd,SELECT,dba
HR,emp_temp.pbd,SELECT,dba
HR,emp_temp.pbd,SELECT,Date
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,emp_temp.pbd,SELECT,Date
HR,emp_temp.pbd,SELECT,hr
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,emp_vacations
HR,emp_temp.pbd,SELECT,emp_vacations
HR,emp_temp.pbd,SELECT,emp_vacation_balances
HR,emp_temp.pbd,SELECT,emp_vacation_balances
HR,emp_temp.pbd,SELECT,emp_collective_vacation
HR,emp_temp.pbd,SELECT,hr
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,emp_temp.pbd,SELECT,hr
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,emp_temp.pbd,SELECT,hr
HR,emp_temp.pbd,SELECT,emp_days_off
HR,emp_temp.pbd,SELECT,hr
HR,emp_temp.pbd,SELECT,hr
HR,emp_temp.pbd,SELECT,emp_vacations
HR,emp_temp.pbd,SELECT,pay_䅄
HR,emp_temp.pbd,SELECT,date
HR,emp_temp.pbd,SELECT,emp_loan
HR,emp_temp.pbd,DELETE,Date
HR,emp_temp.pbd,SELECT,emp_days_off
HR,emp_temp.pbd,SELECT,hr_global_parms
HR,emp_temp.pbd,SELECT,hr_global_parms
HR,emp_temp.pbd,SELECT,HR
HR,emp_temp.pbd,UPDATE,HR
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,emp_temp.pbd,SELECT,dbs_s_employe
HR,hr.pbd,SELECT,closed_month
HR,hr.pbd,UPDATE,System
HR,hr.pbd,UPDATE,left
HR,hr.pbd,SELECT,about
HR,hr.pbd,UPDATE,dba
HR,hr.pbd,UPDATE,dummy
HR,hr.pbd,SELECT,dummy
HR,hr.pbd,SELECT,DBA
HR,hr.pbd,SELECT,DBA
HR,hr.pbd,SELECT,hr
HR,hr.pbd,SELECT,hire_papers
HR,hr.pbd,SELECT,䅄
HR,hr.pbd,SELECT,hire_papers
HR,hr.pbd,SELECT,dba
HR,hr.pbd,SELECT,DBA
HR,hr.pbd,SELECT,DBA
HR,hr.pbd,SELECT,DBA
HR,hr.pbd,SELECT,hr
HR,pay_g1.pbd,UPDATE,Value
HR,pay_g1.pbd,DELETE,dbs_s_employe
HR,pay_g1.pbd,SELECT,hr_global_parms
HR,pay_g1.pbd,SELECT,hr_global_parms
HR,pay_g1.pbd,SELECT,hr_global_parms
HR,pay_g1.pbd,SELECT,hr_global_parms
HR,pay_g1.pbd,SELECT,hr_global_parms
HR,pay_g1.pbd,UPDATE,and
HR,pay_g1.pbd,SELECT,dbs_s_marital
HR,pay_g1.pbd,SELECT,hr
HR,pay_g1.pbd,SELECT,dbs_s_employe
HR,pay_g1.pbd,SELECT,pay_t_emp_in
HR,pay_g1.pbd,SELECT,dbs_s_company
HR,pay_r1.pbd,SELECT,dbs_s_employe
HR,pay_r1.pbd,SELECT,dbs_s_employe
HR,pay_r1.pbd,SELECT,Month
HR,pay_r1.pbd,SELECT,hr_global_parms
HR,pay_r1.pbd,SELECT,hr_global_parms
HR,pay_r1.pbd,SELECT,dbs_s_employe
HR,pay_r1.pbd,SELECT,dates_table
HR,pay_r1.pbd,UPDATE,dbs_s_employe
HR,pay_r1.pbd,SELECT,dbs_s_employe
HR,pay_r1.pbd,SELECT,Date
HR,pay_s1.pbd,SELECT,pay_s_tax
HR,pay_s1.pbd,DELETE,pay_s_income
HR,pay_s1.pbd,SELECT,hr
HR,pay_s1.pbd,SELECT,emp_vacation_balances
HR,pay_s1.pbd,SELECT,emp_vacation_balances
HR,pay_s1.pbd,SELECT,emp_vacation_balances
HR,pay_s1.pbd,SELECT,emp_vacation_balances
HR,pay_s1.pbd,SELECT,emp_vacation_balances
HR,pay_s1.pbd,SELECT,emp_vacation_balances
HR,pay_s2.pbd,SELECT,hr_global_parms
HR,pay_s2.pbd,SELECT,hr_global_parms
HR,pay_s2.pbd,SELECT,HR
HR,pay_s2.pbd,SELECT,and
HR,pay_s2.pbd,SELECT,dbs_s_employe
HR,pay_s2.pbd,SELECT,dbs_s_employe
HR,pay_s2.pbd,DELETE,Date
HR,pay_s2.pbd,DELETE,Years
HR,pay_s2.pbd,SELECT,emp_vacations
HR,pay_s2.pbd,SELECT,emp_vacations
HR,pay_s2.pbd,SELECT,䅄
HR,pay_s2.pbd,SELECT,emp_vacations
HR,pay_s2.pbd,SELECT,emp_vacations
HR,pay_s2.pbd,SELECT,emp_vacations
HR,pay_s2.pbd,SELECT,Income_natural
HR,pay_s2.pbd,SELECT,hr_global_parms
HR,pay_s2.pbd,SELECT,hr_global_parms
HR,pay_s2.pbd,SELECT,hr_global_parms
HR,pay_s2.pbd,SELECT,dbs_s_employe
HR,pay_s2.pbd,SELECT,deduction_natural
HR,pay_s2.pbd,SELECT,attendance
HR,pay_s2.pbd,DELETE,emp_days_off
HR,pay_s3.pbd,SELECT,pay_t_in_depend
HR,pay_t1.pbd,SELECT,ledger
HR,pay_t1.pbd,UPDATE,Time
HR,pay_t1.pbd,SELECT,hr_permissions
HR,pay_t1.pbd,SELECT,hr_global_parms
HR,pay_t1.pbd,SELECT,hr_global_parms
HR,pay_t1.pbd,UPDATE,hr_global_parms
HR,pay_t1.pbd,SELECT,hr_global_parms
HR,pay_t1.pbd,UPDATE,dbs_s_employe
HR,pay_t1.pbd,SELECT,dbs_s_employe
HR,pay_temp.pbd,SELECT,dbs_s_employe
HR,pay_temp.pbd,SELECT,dbs_s_employe
HR,pay_temp.pbd,SELECT,dbs_s_employe
HR,pay_temp.pbd,SELECT,dbs_s_employe
HR,pay_temp.pbd,SELECT,dbs_s_employe
HR,pay_temp.pbd,SELECT,dbs_s_employe
HR,pay_temp.pbd,SELECT,dbs_s_employe
HR,pay_temp.pbd,SELECT,dbs_s_employe
HR,pay_temp.pbd,SELECT,dbs_s_employe
HR,pay_temp.pbd,SELECT,dbs_s_section
HR,pbclassdw.pbd,UPDATE,dba
HR,pbclassdw.pbd,INSERT,dba
HR,pbclassdw.pbd,INSERT,dba
HR,pbclassdw.pbd,UPDATE,dba
HR,pbclassm.pbd,DELETE,Lin
HR,pbclassm.pbd,INSERT,a
HR,pbclassm.pbd,SELECT,a
HR,pbclassm.pbd,SELECT,a
HR,pbclassm.pbd,SELECT,a
HR,pbclassm.pbd,SELECT,a
HR,pbclassuo1.pbd,DELETE,fail
HR,pbclassuo2.pbd,INSERT,䅄
HR,ws_z.pbd,SELECT,daysoff
HR,ws_z.pbd,SELECT,business_trip
HR,ws_z.pbd,SELECT,business_trip
HR,ws_z.pbd,SELECT,holidays_dates
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,emp_pay_change
HR,ws_z.pbd,SELECT,emp_pay_change
HR,ws_z.pbd,SELECT,dba
HR,ws_z.pbd,SELECT,dba
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,Date
HR,ws_z.pbd,SELECT,dbs_s_employe
HR,ws_z.pbd,SELECT,pay_t_emp_ins
HR,ws_z.pbd,SELECT,pay_t_emp_ins
HR,ws_z.pbd,SELECT,pay_t_emp_ins
HR,ws_z.pbd,SELECT,pay_t_emp_ins
HR,ws_z.pbd,SELECT,Date
Proactive Cars Sales System,cars.pbd,SELECT,le䅄
Proactive Cars Sales System,cars.pbd,SELECT,ledger
Proactive Cars Sales System,cars.pbd,UPDATE,DBA
Proactive Cars Sales System,cars.pbd,SELECT,Dummy
Proactive Cars Sales System,cars.pbd,SELECT,Dummy
Proactive Cars Sales System,cars.pbd,UPDATE,car_brands
Proactive Cars Sales System,cars.pbd,SELECT,DBA
Proactive Cars Sales System,cars.pbd,SELECT,DBA
Proactive Cars Sales System,cars.pbd,SELECT,DBA
Proactive Cars Sales System,cars.pbd,SELECT,DBA
Proactive Cars Sales System,cars.pbd,SELECT,about
Proactive Cars Sales System,cars.pbd,SELECT,car_requisition_header
Proactive Cars Sales System,cars.pbd,SELECT,car_sup_inv_header
Proactive Cars Sales System,cars.pbd,SELECT,car_transfer_detail
Proactive Cars Sales System,cars.pbd,SELECT,car_request_refu䅄
Proactive Cars Sales System,cars.pbd,SELECT,car_request_doc_son_rec
Proactive Cars Sales System,cars.pbd,SELECT,ws_sales_installment_doc
Proactive Cars Sales System,cars.pbd,SELECT,car_receipt_detail
Proactive Cars Sales System,cars.pbd,SELECT,car_debit_detail
Proactive Cars Sales System,cars.pbd,SELECT,car_debit_detail
Proactive Cars Sales System,cars.pbd,SELECT,car_debit_detail
Proactive Cars Sales System,cars.pbd,SELECT,car_ret_header
Proactive Cars Sales System,cars.pbd,SELECT,Car
Proactive Cars Sales System,cars.pbd,DELETE,WS
Proactive Cars Sales System,cars.pbd,DELETE,DBA
Proactive Cars Sales System,cars.pbd,SELECT,DBA
Proactive Cars Sales System,cars.pbd,SELECT,DBA
Proactive Cars Sales System,cars.pbd,SELECT,DBA
Proactive Cars Sales System,cars.pbd,SELECT,DBA
Proactive Cars Sales System,cars.pbd,SELECT,HR
Proactive Cars Sales System,cars.pbd,SELECT,about
Proactive Cars Sales System,cars.pbd,SELECT,Dummy
Proactive Cars Sales System,cars.pbd,SELECT,Dummy
Proactive Cars Sales System,cars.pbd,SELECT,left
Proactive Cars Sales System,cars.pbd,SELECT,about
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,ca䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_store
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_make
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_model
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_model
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_salesman
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_salesman
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_quotation_header
Proactive Cars Sales System,cars_custom.pbd,SELECT,dba
Proactive Cars Sales System,cars_custom.pbd,SELECT,dba
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_invoice_header
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,Ledger
Proactive Cars Sales System,cars_custom.pbd,SELECT,dba
Proactive Cars Sales System,cars_custom.pbd,SELECT,dba
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,ca䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_sp䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_invoice_detail
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_invoice_detail
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_store
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_store
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_make
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_make
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_model
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_model
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_salesman
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_salesman
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_quotation_header
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_brands
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_brands
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_invoice_detail
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_invoice_detail
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,cust䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_store
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_store
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_make
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_make
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_model
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_salesman
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_salesman
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_quotation_header
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_brands
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_brands
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_invoice_detail
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_invoice_detail
Proactive Cars Sales System,cars_custom.pbd,SELECT,custo䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_store
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_store
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_make
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_make
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_model
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_model
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_salesman
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_salesman
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_s䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_quotation_header
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_brands
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_brands
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_invoice_detail
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_invoice_detail
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,custo䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,customer
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_store
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_store
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_make
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_make
Proactive Cars Sales System,cars_custom.pbd,SELECT,vechile_model
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_eqpt_category
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,ws_color
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_salesman
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_salesman
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_quotation_header
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_brands
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_brands
Proactive Cars Sales System,cars_custom.pbd,SELECT,DBA
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_c䅄
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
Proactive Cars Sales System,cars_custom.pbd,SELECT,car_category_specs
